OrderID,Order Date,Customer Name,Country,Region,State,City,Postal Code,Segment,Ship Date,Ship Mode
BN-2013-3849014,12-12-2013,James Lamoureux,United States,Central,Indiana,Munster,46321,Corporate,19-12-2013,Economy
BN-2012-26008,09-06-2012,Mike Obrien,United States,East,New York,New York City,10177,Consumer,16-06-2012,Economy
BN-2012-7755774,09-09-2012,Max Craig,United States,East,Maryland,Pikesville,21208,Corporate,14-09-2012,Economy
BN-2013-5989900,25-09-2013,Cooper Burn,United States,East,Massachusetts,Hopkinton,1748,Consumer,27-09-2013,Economy Plus
BN-2014-4967786,08-01-2014,Sophia Owen,United States,East,Maine,Bangor,4401,Corporate,12-01-2014,Economy
BN-2012-8901808,08-10-2012,Spencer Oliver,United States,West,Washington,Richland,99352,Consumer,10-10-2012,Economy Plus
BN-2014-2116035,16-06-2014,Sebastian McClelland,United States,East,New York,Utica,13501,Consumer,19-06-2014,Priority
BN-2014-3563498,06-11-2014,Evie Rees,United States,East,Ohio,Cincinnati,45231,Consumer,11-11-2014,Economy Plus
BN-2013-1199196,04-04-2013,Georgia Bermingham,United States,Central,Missouri,Hazelwood,63042,Home Office,06-04-2013,Priority
AZ-2014-6451890,03-09-2014,Amy Nixon,United States,West,Arizona,Oro Valley,85737,Consumer,07-09-2014,Economy Plus
BN-2013-333027,04-12-2013,Anna Macdonald,United States,Central,Iowa,Marion,52302,Consumer,08-12-2013,Economy
BN-2011-3154402,17-06-2011,Larry Lambert,United States,West,California,Woodland,95695,Consumer,21-06-2011,Economy
BN-2014-2462392,24-02-2014,Dylan Dry,United States,South,Kentucky,Danville,40422,Consumer,01-03-2014,Economy
BN-2012-2247108,15-10-2012,Donna Nash,United States,East,Maine,Bangor,4401,Corporate,17-10-2012,Economy Plus
AZ-2012-3477100,03-08-2012,Aaron Davey,United States,East,Maryland,Edgewood,21040,Consumer,07-08-2012,Economy
BN-2013-7296416,05-08-2013,Archie Springfield,United States,South,Florida,Casselberry,32707,Home Office,10-08-2013,Economy
BN-2011-1627157,11-05-2011,Viola Watson,United States,South,Arkansas,Bryant,72022,Consumer,15-05-2011,Economy Plus
BN-2012-6248125,11-06-2012,Aidan Rowe,United States,Central,Wisconsin,New Berlin,53151,Consumer,16-06-2012,Economy
BN-2012-9505368,29-08-2012,Katherine Grant,United States,East,Pennsylvania,West Mifflin,15122,Consumer,01-09-2012,Priority
BN-2013-3793462,27-09-2013,Nicole Johns,United States,Central,Michigan,Dearborn Heights,48127,Consumer,02-10-2013,Economy
AZ-2014-791703,19-04-2014,Nathan Noble,United States,East,District of Columbia,Washington,20024,Corporate,22-04-2014,Priority
BN-2013-746561,15-04-2013,Cynthia Zielinski,United States,South,Kentucky,Florence,41042,Home Office,20-04-2013,Economy
AZ-2011-2730322,04-10-2011,Mark Washington,United States,Central,Iowa,Council Bluffs,51503,Home Office,11-10-2011,Economy
BN-2011-5132700,03-10-2011,Walter Aguilar,United States,West,Montana,Missoula,59801,Consumer,09-10-2011,Economy
BN-2013-1829303,16-11-2013,Ewan O'Neill,United States,West,Washington,Redmond,98052,Corporate,21-11-2013,Economy
AZ-2014-1473813,05-02-2014,Ali Mander-Jones,United States,Central,Iowa,Ottumwa,52501,Home Office,09-02-2014,Economy
BN-2011-7737747,12-05-2011,Patrick Townson,United States,West,Idaho,Boise,83701,Home Office,14-05-2011,Priority
AZ-2014-8469117,06-09-2014,Michael Watkins,United States,South,Florida,Sunrise,33322,Home Office,06-09-2014,Immediate
AZ-2014-3628552,12-12-2014,Donna Farr,United States,West,California,Los Angeles,90068,Consumer,16-12-2014,Economy
AZ-2014-2071548,14-07-2014,Charlie Donnelly,United States,South,Florida,New Smyrna Beach,32168,Consumer,16-07-2014,Priority
AZ-2013-7542722,24-09-2013,Joseph Locke,United States,Central,Indiana,Highland,46322,Corporate,29-09-2013,Economy
BN-2011-4913858,13-01-2011,Julian Dobie,United States,East,Massachusetts,Boston,2108,Consumer,19-01-2011,Economy
AZ-2013-4962412,23-05-2013,Nicholas Watkins,United States,West,Arizona,Gilbert,85234,Consumer,28-05-2013,Economy
AZ-2012-3486509,29-09-2012,Amelie North,United States,South,Virginia,Annandale,22003,Corporate,01-10-2012,Economy Plus
AZ-2012-9568691,07-12-2012,Max Ronald,United States,South,Florida,Miami,33181,Corporate,07-12-2012,Immediate
BN-2014-8840192,20-06-2014,Anna Moreton,United States,South,Florida,Coconut Creek,33063,Corporate,24-06-2014,Economy Plus
BN-2014-8911899,01-10-2014,Shannon Howe,United States,West,Washington,Seattle,98119,Consumer,06-10-2014,Economy
BN-2011-7176889,03-09-2011,Evie Flockhart,United States,Central,Texas,Lake Jackson,77566,Consumer,07-09-2011,Economy
BN-2012-7104016,24-08-2012,Daniel Burke,United States,West,California,El Centro,92243,Home Office,28-08-2012,Economy
BN-2014-4521538,28-08-2014,Paige Horsfall,United States,West,Idaho,Eagle,83616,Home Office,02-09-2014,Economy Plus
BN-2011-5443120,09-04-2011,Kaitlyn Dorsch,United States,West,Colorado,Pueblo West,81007,Corporate,11-04-2011,Economy Plus
BN-2012-8433873,13-04-2012,Sebastian McClelland,United States,West,Colorado,Commerce City,80022,Consumer,16-04-2012,Economy Plus
BN-2012-4184699,17-08-2012,Eva Hargraves,United States,Central,Illinois,Danville,61832,Consumer,22-08-2012,Economy
BN-2013-3382975,29-01-2013,Kiera Chandler,United States,West,Colorado,Louisville,80027,Consumer,31-01-2013,Economy Plus
AZ-2011-9164512,16-09-2011,Ashton Morey,United States,Central,Minnesota,Prior Lake,55372,Consumer,18-09-2011,Economy Plus
BN-2012-3872886,13-04-2012,Lauren Knight,United States,Central,Minnesota,Shoreview,55126,Consumer,18-04-2012,Economy Plus
AZ-2012-4709370,30-06-2012,Kian Sykes,United States,East,Maryland,Dundalk,21222,Consumer,04-07-2012,Economy
AZ-2013-487438,02-04-2013,Mason Adams,United States,East,Maryland,Cumberland,21501,Consumer,07-04-2013,Economy
BN-2012-723325,26-09-2012,Madeline Crooks,United States,South,South Carolina,Hilton Head Island,29915,Consumer,03-10-2012,Economy
BN-2014-6460657,30-04-2014,Lori Miller,United States,Central,Texas,Greenville,75401,Consumer,06-05-2014,Economy
BN-2014-3939059,04-12-2014,Mark Briggs,United States,West,Colorado,Englewood,80112,Consumer,11-12-2014,Economy
AZ-2013-9393754,22-07-2013,William Reichert,United States,South,Alabama,Decatur,35601,Consumer,26-07-2013,Economy
AZ-2014-3958582,30-01-2014,Florence Wark,United States,South,Florida,Royal Palm Beach,33411,Consumer,05-02-2014,Economy
BN-2011-5624168,20-10-2011,Sandra Cook,United States,West,Montana,Butte,59750,Consumer,27-10-2011,Economy
AZ-2012-5629716,24-04-2012,Caitlin Schmidt,United States,South,Virginia,Norfolk,23518,Corporate,29-04-2012,Economy
BN-2012-4439076,16-10-2012,Alannah Callaway,United States,Central,Michigan,Allen Park,48101,Consumer,20-10-2012,Economy
BN-2013-3395469,13-08-2013,Kyle Nash,United States,West,Arizona,Peoria,85345,Consumer,18-08-2013,Economy
BN-2013-1505908,08-11-2013,Mohammed Fox,United States,West,Washington,Seattle,98105,Consumer,12-11-2013,Economy
BN-2012-1777533,09-03-2012,Morgan Anderson,United States,South,Kentucky,Pleasure Ridge Park,40258,Corporate,11-03-2012,Economy Plus
BN-2012-6756198,08-06-2012,Makayla Elphinstone,United States,Central,Wisconsin,Waukesha,53186,Consumer,12-06-2012,Economy
BN-2013-2852434,11-11-2013,Max Craig,United States,Central,Nebraska,Omaha,68046,Corporate,13-11-2013,Economy Plus
AZ-2014-4362946,04-09-2014,Victoria Burke,United States,South,Florida,Fruit Cove,32259,Corporate,06-09-2014,Economy Plus
BN-2013-6886875,28-06-2013,Xavier Burford,United States,Central,Indiana,East Chicago,46312,Corporate,30-06-2013,Priority
BN-2014-7374900,22-08-2014,Melody Nelson,United States,Central,Texas,Grand Prairie,75051,Corporate,26-08-2014,Economy Plus
AZ-2011-5060005,11-10-2011,Gary Crume,United States,East,New York,New York City,10154,Consumer,14-10-2011,Priority
BN-2013-8439557,08-02-2013,Justin Armit,United States,Central,Texas,Midland,79701,Consumer,13-02-2013,Economy
AZ-2014-7242450,15-04-2014,Imogen Steele,United States,South,Florida,Tallahassee,32303,Corporate,21-04-2014,Economy
BN-2011-4315830,10-06-2011,Adam Harte,United States,Central,Indiana,East Chicago,46312,Corporate,16-06-2011,Economy
BN-2013-3013518,15-01-2013,Melissa Bean,United States,South,Louisiana,Bossier City,71111,Home Office,17-01-2013,Priority
BN-2013-2717861,25-09-2013,Evie Flockhart,United States,West,Colorado,Englewood,80112,Consumer,30-09-2013,Economy
AZ-2014-9888408,09-01-2014,Wynona Janelle,United States,East,Pennsylvania,Altoona,16602,Corporate,14-01-2014,Economy
BN-2014-323564,20-12-2014,Lucas Warren,United States,Central,North Dakota,Dickinson,58601,Consumer,24-12-2014,Economy
BN-2011-7580951,26-11-2011,Charli Rose,United States,West,Arizona,Prescott,86301,Consumer,30-11-2011,Economy
AZ-2013-7017402,04-01-2013,Benjamin Knaggs,United States,Central,Texas,Midland,79701,Home Office,06-01-2013,Economy Plus
AZ-2013-4589605,19-12-2013,Natasha Sykes,United States,West,Utah,Lehi,84043,Consumer,25-12-2013,Economy
BN-2011-3742620,13-12-2011,Bianca Whitford,United States,West,Utah,Draper,84020,Corporate,17-12-2011,Economy Plus
AZ-2014-561709,01-01-2014,Mary Saterfiel,United States,West,Utah,Pleasant Grove,84062,Consumer,03-01-2014,Economy Plus
BN-2012-720460,30-08-2012,Isabelle Vaughan,United States,West,California,Los Angeles,90041,Consumer,02-09-2012,Economy Plus
BN-2011-4708578,07-06-2011,Steven Prince,United States,West,Arizona,Bullhead City,86442,Home Office,13-06-2011,Economy
BN-2012-6728317,10-10-2012,Jason Calhoun,United States,East,Maryland,Edgewood,21040,Consumer,15-10-2012,Economy
BN-2013-299612,24-01-2013,Leah Barrett,United States,West,California,San Diego,92024,Consumer,28-01-2013,Economy
BN-2013-6614277,16-09-2013,Corey Browne,United States,South,Tennessee,Collierville,38017,Consumer,21-09-2013,Economy
BN-2012-8602760,25-07-2012,Mia McLean,United States,South,Georgia,Atlanta,30305,Corporate,30-07-2012,Economy
BN-2011-4950607,29-08-2011,Ronald Everson,United States,South,Florida,Port Orange,32127,Corporate,30-08-2011,Priority
BN-2012-5546436,23-11-2012,Alexandra Whitehouse,United States,South,Alabama,Hoover,35244,Consumer,25-11-2012,Economy Plus
AZ-2012-2823287,07-11-2012,Andy Henderson,United States,East,Maine,Augusta,4330,Home Office,14-11-2012,Economy
BN-2014-8340437,11-02-2014,Mary Parker,United States,West,California,Temecula,92592,Corporate,16-02-2014,Economy
BN-2012-2790989,26-04-2012,Kieran Herbert,United States,Central,Iowa,Fort Dodge,50501,Consumer,01-05-2012,Economy Plus
BN-2013-4141546,15-07-2013,Rory Jess,United States,West,Idaho,Boise,83704,Home Office,15-07-2013,Immediate
BN-2014-6653003,09-12-2014,Libby Allan,United States,South,Georgia,Sandy Springs,30328,Consumer,14-12-2014,Economy
BN-2011-493079,17-12-2011,Mia Pugh,United States,Central,Nebraska,Kearney,68847,Consumer,19-12-2011,Economy Plus
AZ-2013-7943122,15-11-2013,George Bryan,United States,East,Ohio,Willoughby,44094,Consumer,19-11-2013,Economy
BN-2014-7902691,04-12-2014,Georgina Garner,United States,Central,Oklahoma,Bartlesville,74006,Consumer,06-12-2014,Economy Plus
BN-2014-6319094,27-12-2014,Isabella Falkiner,United States,West,Utah,Pleasant Grove,84062,Corporate,31-12-2014,Economy
BN-2012-5381064,14-11-2012,Lilly Le Grand,United States,West,Utah,Roy,84067,Home Office,18-11-2012,Economy
AZ-2013-1271613,23-02-2013,Mason Porter,United States,West,California,Rancho Cucamonga,91730,Corporate,26-02-2013,Priority
AZ-2013-6396086,18-03-2013,Debbie Fisk,United States,South,Virginia,Norfolk,23518,Corporate,24-03-2013,Economy
BN-2013-7314107,07-10-2013,Stacy Cummings,United States,Central,Missouri,University City,63130,Consumer,13-10-2013,Economy
BN-2014-4890231,19-09-2014,Abby Muramats,United States,East,Ohio,North Olmsted,44070,Consumer,23-09-2014,Economy
AZ-2012-2357034,04-10-2012,Evie Morton,United States,Central,Kansas,Leavenworth,66048,Consumer,10-10-2012,Economy
BN-2013-3241235,30-08-2013,Alannah Langridge,United States,West,Idaho,Eagle,83616,Consumer,04-09-2013,Economy Plus
AZ-2014-8682388,28-07-2014,Rory Martindale,United States,West,Washington,Seattle,98115,Consumer,31-07-2014,Priority
AZ-2011-1331897,06-09-2011,Joel Peters,United States,East,New York,East Massapequa,11758,Home Office,10-09-2011,Economy
BN-2012-7150629,23-06-2012,Leticia Sorrells,United States,West,California,Oxnard,93030,Consumer,26-06-2012,Economy Plus
AZ-2012-9667148,29-08-2012,Eva Sanderson,United States,East,Pennsylvania,Philadelphia,19112,Consumer,03-09-2012,Economy
AZ-2013-3010251,28-01-2013,Henry Chandler,United States,East,Ohio,Dublin,43017,Home Office,30-01-2013,Priority
BN-2013-8187001,29-08-2013,Mark Briggs,United States,West,California,Granite Bay,95746,Consumer,30-08-2013,Priority
BN-2011-3143758,27-06-2011,Kimberly Boyd,United States,Central,Wisconsin,Greenfield,53220,Corporate,03-07-2011,Economy
BN-2011-6142692,14-07-2011,Jack Brier,United States,West,Arizona,Peoria,85345,Consumer,15-07-2011,Priority
BN-2011-7569474,29-08-2011,Esther Henderson,United States,West,California,Coachella,92236,Consumer,31-08-2011,Priority
BN-2011-8431343,30-08-2011,Terence Welch,United States,East,Massachusetts,Stoneham,2180,Consumer,05-09-2011,Economy
BN-2012-5777866,13-07-2012,Eva Hargraves,United States,Central,Minnesota,Inver Grove Heights,55076,Consumer,17-07-2012,Economy
BN-2014-8703611,22-08-2014,Crystal Turner,United States,South,North Carolina,New Bern,28560,Consumer,26-08-2014,Economy
BN-2011-7883641,24-01-2011,William Horton,United States,South,Florida,Dunedin,34698,Consumer,26-01-2011,Priority
BN-2012-8740514,07-01-2012,Rachel Goddard,United States,West,California,Oakland,94601,Consumer,11-01-2012,Economy
BN-2012-2769143,28-09-2012,Joel McKean,United States,South,Kentucky,Owensboro,42301,Home Office,02-10-2012,Economy
BN-2011-5307099,22-02-2011,Jared Wurster,United States,East,New York,Harrison,10528,Consumer,27-02-2011,Economy
BN-2013-3574663,12-09-2013,Anthony Spooner,United States,East,New York,Ossining,10562,Corporate,15-09-2013,Economy Plus
AZ-2013-1179827,15-08-2013,Angus De Groot,United States,Central,Illinois,Chicago,60601,Corporate,20-08-2013,Economy
BN-2014-8493925,17-04-2014,Ava Giles,United States,East,Ohio,Newark,43055,Corporate,23-04-2014,Economy
BN-2011-553410,21-05-2011,Bianca Monsoor,United States,Central,Texas,Denton,76201,Consumer,25-05-2011,Economy Plus
AZ-2012-3590299,02-03-2012,Lamar Lockhart,United States,Central,Wisconsin,Kenosha,53142,Consumer,04-03-2012,Priority
BN-2014-3991888,20-11-2014,Joyce Cornell,United States,Central,Michigan,Farmington Hills,48336,Consumer,27-11-2014,Economy
AZ-2014-3200941,24-11-2014,Skye Hammond,United States,South,Arkansas,West Memphis,72301,Corporate,27-11-2014,Economy Plus
BN-2011-7253620,21-03-2011,Kayla Ronald,United States,East,Pennsylvania,Altoona,16602,Corporate,27-03-2011,Economy
BN-2011-3243410,24-06-2011,David Lowe,United States,Central,Indiana,Highland,46322,Consumer,29-06-2011,Economy
BN-2011-5662753,01-12-2011,Caleb Kenyon,United States,Central,Michigan,Dearborn,48126,Corporate,03-12-2011,Priority
BN-2011-473171,13-12-2011,Amy Nixon,United States,East,New York,Oceanside,11572,Consumer,16-12-2011,Economy Plus
BN-2012-1206037,22-04-2012,Nicholas Watkins,United States,West,California,Sunnyvale,94086,Consumer,27-04-2012,Economy
BN-2012-847015,01-10-2012,Georgina Fuller,United States,West,Washington,Seattle,98115,Consumer,03-10-2012,Priority
BN-2014-7233661,12-03-2014,Joyce Cornell,United States,East,Ohio,Whitehall,43213,Consumer,19-03-2014,Economy
BN-2014-2942497,28-11-2014,Abby Muramats,United States,Central,Indiana,Indianapolis,46203,Consumer,03-12-2014,Economy
BN-2012-3858400,13-07-2012,Eden Gooseberry,United States,East,Maryland,Odenton,21113,Corporate,15-07-2012,Economy Plus
BN-2013-6003171,04-06-2013,Kaitlyn Dorsch,United States,Central,Minnesota,Fridley,55432,Corporate,08-06-2013,Economy
AZ-2014-2210711,26-12-2014,Vaughn Gibbs,United States,Central,Illinois,Woodstock,60098,Home Office,30-12-2014,Economy
BN-2011-5006178,21-07-2011,Amy Nixon,United States,West,Washington,Seattle,98103,Consumer,25-07-2011,Economy Plus
BN-2013-407737,07-11-2013,Thomas McCallum,United States,East,Ohio,Whitehall,43213,Consumer,12-11-2013,Economy
BN-2012-3975378,12-06-2012,Bryce Efird,United States,South,Arkansas,Van Buren,72956,Corporate,16-06-2012,Economy
BN-2014-9255621,09-09-2014,David To,United States,Central,Texas,Dallas,75220,Home Office,14-09-2014,Economy Plus
BN-2011-5873722,29-11-2011,Hershel Snyder,United States,Central,Minnesota,Maple Grove,55369,Corporate,05-12-2011,Economy
AZ-2012-2350384,16-01-2012,Oscar Noble,United States,South,South Carolina,Hilton Head Island,29915,Consumer,18-01-2012,Economy Plus
BN-2014-7262414,25-02-2014,Isabelle Torpy,United States,Central,Illinois,Naperville,60540,Consumer,27-02-2014,Economy Plus
BN-2014-1926985,25-12-2014,Harriet Chadwick,United States,Central,Missouri,Clayton,63105,Corporate,25-12-2014,Immediate
BN-2013-8418057,28-11-2013,Jamie Le Grand,United States,West,Oregon,Gresham,97030,Home Office,02-12-2013,Economy
BN-2014-3227902,27-08-2014,Joseph Ford,United States,South,Georgia,Newnan,30265,Corporate,31-08-2014,Economy
AZ-2014-4467303,02-08-2014,Harry Ahmed,United States,East,West Virginia,Morgantown,26501,Consumer,07-08-2014,Economy
BN-2011-8948847,21-12-2011,David Velasquez,United States,West,Washington,Seattle,98119,Home Office,26-12-2011,Economy Plus
AZ-2012-1814143,20-09-2012,Noah Hart,United States,South,Florida,Panama City,32404,Consumer,27-09-2012,Economy
AZ-2013-2276631,29-08-2013,Gerald Booth,United States,Central,Texas,Hurst,76053,Consumer,03-09-2013,Economy
AZ-2014-9111247,03-08-2014,Mark Westfall,United States,Central,Minnesota,Hopkins,55305,Consumer,06-08-2014,Priority
AZ-2014-2317283,14-10-2014,Karon Shah,United States,Central,Michigan,Kalamazoo,49001,Corporate,20-10-2014,Economy
BN-2014-5368093,12-11-2014,Liam Newton,United States,South,Virginia,Winchester,22601,Corporate,19-11-2014,Economy
BN-2014-8729433,28-11-2014,Jade Farmer,United States,West,California,Whittier,90604,Consumer,03-12-2014,Economy
BN-2011-408191,15-02-2011,Sophie Franklin,United States,Central,Illinois,Des Plaines,60016,Corporate,21-02-2011,Economy
BN-2011-7286308,09-05-2011,Patricia Smith,United States,South,Kentucky,Bowling Green,42104,Corporate,12-05-2011,Priority
BN-2012-3780400,18-05-2012,Maynard Moorman,United States,East,New York,Dix Hills,11746,Consumer,24-05-2012,Economy
